event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['1980643'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2014, 12, 19, 20, 37, 11, 750072)]",[-20.71539154306819],,[49.495970836861055],,[314.1166423992793],[-9.371501815269557],[7.316810666666673],[6],"['0.223976761,0.929516875,0.130838204']"
['1964348'],"['46.84818022840977,-121.77971398589368']",[1000],"[UTCDateTime(2014, 12, 4, 23, 15, 20, 674996)]",[499.0786509786821],,[76.99244612938281],,[134.95868040770947],[499.37097895629313],[8.799991999999992],[5],"['0.371203733,1.094216149,0.245207895']"
['1963248'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2014, 12, 4, 20, 46, 57, 999996)]",[273.62068688361046],,[53.15682595433149],,[273.4147067315328],[273.5926535525724],[6.512492000000009],[4],"['0.006487713,0.030633749,0.004639949']"
['1978443'],"['46.189106604716805,-122.17907894062105']",[2000],"[UTCDateTime(2014, 12, 19, 0, 44, 26, 975000)]",[50.17661913341838],,[115.08183855004025],,[60.48031221259572],[48.64657495906105],[6.080000000000007],[10],"['0.27275518,0.551304425,0.201901436']"
['1962843'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2014, 12, 4, 11, 9, 43, 850000)]",[21.870325375852797],,[59.719488363258336],,[36.92319521050932],[36.89126423422124],[19.15833333333333],[6],"['0.263825174,1.075437016,0.197570498']"
['1962648'],"['46.875166317935495,-121.77964175088081']",[3000],"[UTCDateTime(2014, 12, 4, 5, 59, 57, 999996)]",[-570.4604321553672],,[110.7014483876882],,[-208.9176912843184],[-205.89838827896412],[5.849991999999998],[5],"['0.150725634,0.233536933,0.092120535']"
['1962558'],"['46.857175605795106,-121.77968991796128']",[2000],"[UTCDateTime(2014, 12, 4, 1, 58, 40, 774996)]",[123.95079036926496],,[127.54396639661032],,[123.68631988136302],[126.42729667704701],[23.299991999999996],[4],"['0.273941146,0.312379086,0.149382489']"
['1961543'],"['46.21609584681671,-122.17902820341816']",[1000],"[UTCDateTime(2014, 12, 3, 21, 6, 50, 900022)]",[63.530950187105894],,[206.9471031019678],,[51.18816506313765],[52.53450730455417],[8.572266222222229],[9],"['0.312074324,0.352417416,0.245413838']"
['1976548'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2014, 12, 18, 3, 43, 14, 5)]",[88.68210636292851],,[63.029507344228506],,[86.90892890902477],[100.31469476878438],[10.816676666666666],[6],"['0.347677634,1.536012995,0.255496818']"
['1975448'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2014, 12, 16, 23, 5, 8, 450000)]",[11.56185822729286],,[54.095080151937985],,[19.491994624797627],[7.23932047237642],[25.78333333333333],[6],"['0.147158344,0.528600648,0.093966328']"
['1959053'],"['46.22510324318335,-122.19197326350762']",[3000],"[UTCDateTime(2014, 12, 2, 10, 38, 5, 475000)]",[95.70654317305356],,[209.95709518755638],,[100.84535276117403],[93.99694185268922],[20.126923076923067],[13],"['0.275879659,0.258425355,0.178775866']"
['1959243'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2014, 12, 2, 6, 56, 25)]",[49.79479757566275],,[58.78498192866011],,[52.04967333083933],[52.843146181956094],[4.9214285714285735],[7],"['0.216833334,0.945363491,0.170933907']"
['1956543'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2014, 12, 1, 3, 26, 36, 4)]",[38.234753775629855],,[13.673522264525488],,[44.119153301753755],[277.21281006568415],[19.820008],[5],"['0.587517336,11.238629503,0.486892036']"
['1954668'],"['46.20711999176598,-122.20496064015421']",[2000],"[UTCDateTime(2014, 11, 28, 9, 38, 34, 350330)]",[75.61847141994352],,[162.7582781699939],,[81.76257870846972],[76.91228705477009],[39.23065999999999],[10],"['0.261176634,0.471699131,0.203018887']"
['1954653'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2014, 11, 27, 12, 33, 11, 1122)]",[185.9779901536846],,[73.32593897234715],,[187.1292747245394],[186.6292742589366],[5.11474399999998],[4],"['0.212226298,0.651510092,0.126448807']"
['1954443'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2014, 11, 26, 20, 6, 43, 675036)]",[61.18252965215963],,[83.28147011848318],,[61.700484352233296],[74.37447938629211],[27.410071999999985],[5],"['0.283024888,0.867576322,0.199089816']"
['1953243'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2014, 11, 26, 17, 19, 23, 36)]",[-10.408902222608338],,[30.080204838628298],,[-384.1381716212132],[-1.1588680910114897],[14.650071999999994],[7],"['0.22697896,1.588982753,0.147420648']"
['1951848'],"['46.857074337431285,-121.71412367109895']",[3000],"[UTCDateTime(2014, 11, 24, 21, 12, 48)]",[258.7847041156667],,[119.67274137668433],,[262.41934657741746],[256.0082170447954],[4.5249999999999915],[4],"['0.106770929,0.234993205,0.076756839']"
['1948143'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2014, 11, 22, 2, 11, 46)]",[275.58307553561906],,[5.582564463866432],,[499.77901174845874],[269.0208243430156],[-0.4999999999999953],[6],"['0.168571013,8.824462098,0.109519655']"
['1947268'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2014, 11, 21, 10, 0, 48, 749998)]",[301.0410173941897],,[24.80429575581502],,[281.0146644650052],[295.99578525997384],[6.80713885714286],[7],"['0.078218649,0.640849047,0.047699511']"
['1929848'],"['46.20711045312764,-122.19200287918224']",[2000],"[UTCDateTime(2014, 11, 7, 20, 51, 0, 925000)]",[68.32858402849888],,[195.33408783658487],,[86.83192984866156],[57.66275500881892],[14.791666666666679],[12],"['0.260112426,0.282858554,0.185201644']"
['1929148'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 11, 7, 19, 33, 33)]",[47.625349104806716],,[98.37808755434895],,[63.26808329219809],[51.724607584201955],[5.61428571428572],[7],"['0.246256203,0.759783024,0.196945503']"
['1946468'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2014, 11, 19, 8, 47, 24)]",[79.7857220485351],,[118.86568142974862],,[92.29519620697404],[73.31669115629383],[6.321428571428568],[7],"['0.321610367,0.748382828,0.258286077']"
['1946488'],"['46.18015709185795,-122.28270726876059']",[4000],"[UTCDateTime(2014, 11, 18, 23, 8, 58, 750000)]",[68.89336657957324],,[-3201.0815668967766],,[65.3982644636731],[70.3670666891922],[30.007142857142863],[7],"['5.717997836,0.160000864,5.510346528']"
['1945388'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2014, 11, 18, 10, 34, 34, 325253)]",[172.12308844735074],,[85.07549401550608],,[-196.4050123229858],[-195.87621299169334],[31.979077428571447],[7],"['0.220494729,0.441027004,0.133259063']"
['1941583'],"['46.84812398024422,-121.74038077174545']",[1000],"[UTCDateTime(2014, 11, 15, 20, 50)]",[246.06690756873328],,[76.87149445104708],,[241.3747571619541],[242.78808484618028],[7.85],[5],"['0.097451889,0.33623413,0.065757625']"
